FIPS,Admin2,Province_State,Combined_Key,Population,,,
26113,Missaukee,Michigan,"Missaukee, Michigan, US",15118,,,
26115,Monroe,Michigan,"Monroe, Michigan, US",150500,,,
26117,Montcalm,Michigan,"Montcalm, Michigan, US",63888,,,
26119,Montmorency,Michigan,"Montmorency, Michigan, US",9328,,,
26121,Muskegon,Michigan,"Muskegon, Michigan, US",173566,,,
26123,Newaygo,Michigan,"Newaygo, Michigan, US",48980,,,
26125,Oakland,Michigan,"Oakland, Michigan, US",1257584,,,
26127,Oceana,Michigan,"Oceana, Michigan, US",26467,,,
26129,Ogemaw,Michigan,"Ogemaw, Michigan, US",20997,,,
26131,Ontonagon,Michigan,"Ontonagon, Michigan, US",5720,,,
26133,Osceola,Michigan,"Osceola, Michigan, US",23460,,,
26135,Oscoda,Michigan,"Oscoda, Michigan, US",8241,,,
26137,Otsego,Michigan,"Otsego, Michigan, US",24668,,,
26139,Ottawa,Michigan,"Ottawa, Michigan, US",291830,,,
26141,Presque Isle,Michigan,"Presque Isle, Michigan, US",12592,,,
26143,Roscommon,Michigan,"Roscommon, Michigan, US",24019,,,
26145,Saginaw,Michigan,"Saginaw, Michigan, US",190539,,,
26147,St. Clair,Michigan,"St. Clair, Michigan, US",159128,,,
26149,St. Joseph,Michigan,"St. Joseph, Michigan, US",60964,,,
26151,Sanilac,Michigan,"Sanilac, Michigan, US",41170,,,
26153,Schoolcraft,Michigan,"Schoolcraft, Michigan, US",8094,,,
26155,Shiawassee,Michigan,"Shiawassee, Michigan, US",68122,,,
26157,Tuscola,Michigan,"Tuscola, Michigan, US",52245,,,
26159,Van Buren,Michigan,"Van Buren, Michigan, US",75677,,,
26161,Washtenaw,Michigan,"Washtenaw, Michigan, US",367601,,,
26163,Wayne,Michigan,"Wayne, Michigan, US",1749343,,,
26165,Wexford,Michigan,"Wexford, Michigan, US",33631,,,
27001,Aitkin,Minnesota,"Aitkin, Minnesota, US",15886,,,
27003,Anoka,Minnesota,"Anoka, Minnesota, US",356921,,,
27005,Becker,Minnesota,"Becker, Minnesota, US",34423,,,
27007,Beltrami,Minnesota,"Beltrami, Minnesota, US",47188,,,
27009,Benton,Minnesota,"Benton, Minnesota, US",40889,,,
27011,Big Stone,Minnesota,"Big Stone, Minnesota, US",4991,,,
27013,Blue Earth,Minnesota,"Blue Earth, Minnesota, US",67653,,,
27015,Brown,Minnesota,"Brown, Minnesota, US",25008,,,
27017,Carlton,Minnesota,"Carlton, Minnesota, US",35871,,,
27019,Carver,Minnesota,"Carver, Minnesota, US",105089,,,
27021,Cass,Minnesota,"Cass, Minnesota, US",29779,,,
27023,Chippewa,Minnesota,"Chippewa, Minnesota, US",11800,,,
27025,Chisago,Minnesota,"Chisago, Minnesota, US",56579,,,
27027,Clay,Minnesota,"Clay, Minnesota, US",64222,,,
27029,Clearwater,Minnesota,"Clearwater, Minnesota, US",8818,,,
27031,Cook,Minnesota,"Cook, Minnesota, US",5463,,,
27033,Cottonwood,Minnesota,"Cottonwood, Minnesota, US",11196,,,
27035,Crow Wing,Minnesota,"Crow Wing, Minnesota, US",65055,,,
27037,Dakota,Minnesota,"Dakota, Minnesota, US",429021,,,
27039,Dodge,Minnesota,"Dodge, Minnesota, US",20934,,,
27041,Douglas,Minnesota,"Douglas, Minnesota, US",38141,,,
27043,Faribault,Minnesota,"Faribault, Minnesota, US",13653,,,
27045,Fillmore,Minnesota,"Fillmore,Minnesota,US",21067,,,
27047,Freeborn,Minnesota,"Freeborn, Minnesota, US",30281,,,
27049,Goodhue,Minnesota,"Goodhue, Minnesota, US",46340,,,
27051,Grant,Minnesota,"Grant, Minnesota, US",5972,,,
27053,Hennepin,Minnesota,"Hennepin, Minnesota, US",1265843,,,
27055,Houston,Minnesota,"Houston, Minnesota, US",18600,,,
27057,Hubbard,Minnesota,"Hubbard, Minnesota, US",21491,,,
27059,Isanti,Minnesota,"Isanti, Minnesota, US",40596,,,
27061,Itasca,Minnesota,"Itasca, Minnesota, US",45130,,,
27063,Jackson,Minnesota,"Jackson, Minnesota, US",9846,,,
27065,Kanabec,Minnesota,"Kanabec, Minnesota, US",16337,,,
27067,Kandiyohi,Minnesota,"Kandiyohi, Minnesota, US",43199,,,
27069,Kittson,Minnesota,"Kittson, Minnesota, US",4298,,,
27071,Koochiching,Minnesota,"Koochiching, Minnesota, US",12229,,,
27073,Lac qui Parle,Minnesota,"Lac qui Parle,Minnesota,US",6623,,,
27075,Lake,Minnesota,"Lake, Minnesota, US",10641,,,
27077,Lake of the Woods,Minnesota,"Lake of the Woods, Minnesota, US",3740,,,
27079,Le Sueur,Minnesota,"Le Sueur, Minnesota, US",28887,,,
27081,Lincoln,Minnesota,"Lincoln, Minnesota, US",5639,,,
27083,Lyon,Minnesota,"Lyon, Minnesota, US",25474,,,
27085,McLeod,Minnesota,"McLeod, Minnesota, US",35893,,,
27087,Mahnomen,Minnesota,"Mahnomen, Minnesota, US",5527,,,
27089,Marshall,Minnesota,"Marshall, Minnesota, US",9336,,,
27091,Martin,Minnesota,"Martin, Minnesota, US",19683,,,
27093,Meeker,Minnesota,"Meeker, Minnesota, US",23222,,,
27095,Mille Lacs,Minnesota,"Mille Lacs, Minnesota, US",26277,,,
27097,Morrison,Minnesota,"Morrison, Minnesota, US",33386,,,
27099,Mower,Minnesota,"Mower, Minnesota, US",40062,,,
27101,Murray,Minnesota,"Murray, Minnesota, US",8194,,,
27103,Nicollet,Minnesota,"Nicollet, Minnesota, US",34274,,,
27105,Nobles,Minnesota,"Nobles, Minnesota, US",21629,,,
27107,Norman,Minnesota,"Norman, Minnesota, US",6375,,,
27109,Olmsted,Minnesota,"Olmsted, Minnesota, US",158293,,,
27111,Otter Tail,Minnesota,"Otter Tail, Minnesota, US",58746,,,
27113,Pennington,Minnesota,"Pennington, Minnesota, US",14119,,,
27115,Pine,Minnesota,"Pine, Minnesota, US",29579,,,
27117,Pipestone,Minnesota,"Pipestone, Minnesota, US",9126,,,
27119,Polk,Minnesota,"Polk, Minnesota, US",31364,,,
27121,Pope,Minnesota,"Pope, Minnesota, US",11249,,,
27123,Ramsey,Minnesota,"Ramsey, Minnesota, US",550321,,,
27125,Red Lake,Minnesota,"Red Lake, Minnesota, US",4055,,,
27127,Redwood,Minnesota,"Redwood, Minnesota, US",15170,,,
27129,Renville,Minnesota,"Renville, Minnesota, US",14548,,,
27131,Rice,Minnesota,"Rice, Minnesota, US",66972,,,
27133,Rock,Minnesota,"Rock, Minnesota, US",9315,,,
27135,Roseau,Minnesota,"Roseau, Minnesota, US",15165,,,
27137,St. Louis,Minnesota,"St. Louis, Minnesota, US",199070,,,
27139,Scott,Minnesota,"Scott, Minnesota, US",149013,,,
27141,Sherburne,Minnesota,"Sherburne, Minnesota, US",97238,,,
27143,Sibley,Minnesota,"Sibley, Minnesota, US",14865,,,
27145,Stearns,Minnesota,"Stearns, Minnesota, US",161075,,,
27147,Steele,Minnesota,"Steele, Minnesota, US",36649,,,
27149,Stevens,Minnesota,"Stevens, Minnesota, US",9805,,,
27151,Swift,Minnesota,"Swift, Minnesota, US",9266,,,
27153,Todd,Minnesota,"Todd, Minnesota, US",24664,,,
27155,Traverse,Minnesota,"Traverse, Minnesota, US",3259,,,
27157,Wabasha,Minnesota,"Wabasha, Minnesota, US",21627,,,
27159,Wadena,Minnesota,"Wadena, Minnesota, US",13682,,,
27161,Waseca,Minnesota,"Waseca, Minnesota, US",18612,,,
27163,Washington,Minnesota,"Washington, Minnesota, US",262440,,,
27165,Watonwan,Minnesota,"Watonwan, Minnesota, US",10897,,,
27167,Wilkin,Minnesota,"Wilkin, Minnesota, US",6207,,,
27169,Winona,Minnesota,"Winona, Minnesota, US",50484,,,
27171,Wright,Minnesota,"Wright, Minnesota, US",138377,,,
27173,Yellow Medicine,Minnesota,"Yellow Medicine, Minnesota, US",9709,,,
28001,Adams,Mississippi,"Adams, Mississippi, US",30693,,,
28003,Alcorn,Mississippi,"Alcorn, Mississippi, US",36953,,,
28005,Amite,Mississippi,"Amite, Mississippi, US",12297,,,
28007,Attala,Mississippi,"Attala, Mississippi, US",18174,,,
28009,Benton,Mississippi,"Benton, Mississippi, US",8259,,,
28011,Bolivar,Mississippi,"Bolivar, Mississippi, US",30628,,,
28013,Calhoun,Mississippi,"Calhoun, Mississippi, US",14361,,,
28015,Carroll,Mississippi,"Carroll, Mississippi, US",9947,,,
28017,Chickasaw,Mississippi,"Chickasaw, Mississippi, US",17103,,,
28019,Choctaw,Mississippi,"Choctaw, Mississippi, US",8210,,,
28021,Claiborne,Mississippi,"Claiborne, Mississippi, US",8988,,,
28023,Clarke,Mississippi,"Clarke, Mississippi, US",15541,,,
28025,Clay,Mississippi,"Clay, Mississippi, US",19316,,,
28027,Coahoma,Mississippi,"Coahoma, Mississippi, US",22124,,,
28029,Copiah,Mississippi,"Copiah, Mississippi, US",28065,,,
28031,Covington,Mississippi,"Covington, Mississippi, US",18636,,,
28033,DeSoto,Mississippi,"DeSoto, Mississippi, US",184945,,,
28035,Forrest,Mississippi,"Forrest, Mississippi, US",74897,,,
28037,Franklin,Mississippi,"Franklin, Mississippi, US",7713,,,
28039,George,Mississippi,"George, Mississippi, US",24500,,,
28041,Greene,Mississippi,"Greene, Mississippi, US",13586,,,
28043,Grenada,Mississippi,"Grenada, Mississippi, US",20758,,,
28045,Hancock,Mississippi,"Hancock, Mississippi, US",47632,,,
28047,Harrison,Mississippi,"Harrison, Mississippi, US",208080,,,
28049,Hinds,Mississippi,"Hinds, Mississippi, US",231840,,,
28051,Holmes,Mississippi,"Holmes, Mississippi, US",17010,,,
28053,Humphreys,Mississippi,"Humphreys, Mississippi, US",8064,,,
28055,Issaquena,Mississippi,"Issaquena, Mississippi, US",1327,,,
28057,Itawamba,Mississippi,"Itawamba, Mississippi, US",23390,,,
28059,Jackson,Mississippi,"Jackson, Mississippi, US",143617,,,
28061,Jasper,Mississippi,"Jasper, Mississippi, US",16383,,,
28063,Jefferson,Mississippi,"Jefferson, Mississippi, US",6990,,,
28065,Jefferson Davis,Mississippi,"Jefferson Davis, Mississippi, US",11128,,,
28067,Jones,Mississippi,"Jones, Mississippi, US",68098,,,
28069,Kemper,Mississippi,"Kemper, Mississippi, US",9742,,,
28071,Lafayette,Mississippi,"Lafayette, Mississippi, US",54019,,,
28073,Lamar,Mississippi,"Lamar, Mississippi, US",63343,,,
28075,Lauderdale,Mississippi,"Lauderdale, Mississippi, US",74125,,,
28077,Lawrence,Mississippi,"Lawrence, Mississippi, US",12586,,,
28079,Leake,Mississippi,"Leake, Mississippi, US",22786,,,
28081,Lee,Mississippi,"Lee, Mississippi, US",85436,,,
28083,Leflore,Mississippi,"Leflore, Mississippi, US",28183,,,
28085,Lincoln,Mississippi,"Lincoln, Mississippi, US",34153,,,
28087,Lowndes,Mississippi,"Lowndes, Mississippi, US",58595,,,
28089,Madison,Mississippi,"Madison, Mississippi, US",106272,,,
28091,Marion,Mississippi,"Marion, Mississippi, US",24573,,,
28093,Marshall,Mississippi,"Marshall, Mississippi, US",35294,,,
28095,Monroe,Mississippi,"Monroe, Mississippi, US",35252,,,
28097,Montgomery,Mississippi,"Montgomery, Mississippi, US",9775,,,
28099,Neshoba,Mississippi,"Neshoba, Mississippi, US",29118,,,
28101,Newton,Mississippi,"Newton, Mississippi, US",21018,,,
28103,Noxubee,Mississippi,"Noxubee, Mississippi, US",10417,,,
28105,Oktibbeha,Mississippi,"Oktibbeha, Mississippi, US",49587,,,
28107,Panola,Mississippi,"Panola, Mississippi, US",34192,,,
28109,Pearl River,Mississippi,"Pearl River, Mississippi, US",55535,,,
28111,Perry,Mississippi,"Perry, Mississippi, US",11973,,,
28113,Pike,Mississippi,"Pike, Mississippi, US",39288,,,
28115,Pontotoc,Mississippi,"Pontotoc, Mississippi, US",32174,,,
28117,Prentiss,Mississippi,"Prentiss, Mississippi, US",25126,,,
28119,Quitman,Mississippi,"Quitman, Mississippi, US",6792,,,
28121,Rankin,Mississippi,"Rankin, Mississippi, US",155271,,,
28123,Scott,Mississippi,"Scott, Mississippi, US",28124,,,
28125,Sharkey,Mississippi,"Sharkey, Mississippi, US",4321,,,
28127,Simpson,Mississippi,"Simpson, Mississippi, US",26658,,,
28129,Smith,Mississippi,"Smith, Mississippi, US",15916,,,
28131,Stone,Mississippi,"Stone, Mississippi, US",18336,,,
28133,Sunflower,Mississippi,"Sunflower, Mississippi, US",25110,,,
28135,Tallahatchie,Mississippi,"Tallahatchie, Mississippi, US",13809,,,
28137,Tate,Mississippi,"Tate, Mississippi, US",28321,,,
28139,Tippah,Mississippi,"Tippah, Mississippi, US",22015,,,
28141,Tishomingo,Mississippi,"Tishomingo, Mississippi, US",19383,,,
28143,Tunica,Mississippi,"Tunica, Mississippi, US",9632,,,
28145,Union,Mississippi,"Union, Mississippi, US",28815,,,
28147,Walthall,Mississippi,"Walthall, Mississippi, US",14286,,,
28149,Warren,Mississippi,"Warren, Mississippi, US",45381,,,
28151,Washington,Mississippi,"Washington, Mississippi, US",43909,,,
28153,Wayne,Mississippi,"Wayne, Mississippi, US",20183,,,
28155,Webster,Mississippi,"Webster, Mississippi, US",9689,,,
28157,Wilkinson,Mississippi,"Wilkinson, Mississippi, US",8630,,,
28159,Winston,Mississippi,"Winston, Mississippi, US",17955,,,
28161,Yalobusha,Mississippi,"Yalobusha, Mississippi, US",12108,,,
28163,Yazoo,Mississippi,"Yazoo, Mississippi, US",29690,,,
29001,Adair,Missouri,"Adair, Missouri, US",25343,,,
29003,Andrew,Missouri,"Andrew, Missouri, US",17712,,,
29005,Atchison,Missouri,"Atchison, Missouri, US",5143,,,
29007,Audrain,Missouri,"Audrain, Missouri, US",25388,,,
29009,Barry,Missouri,"Barry, Missouri, US",35789,,,
29011,Barton,Missouri,"Barton, Missouri, US",11754,,,
29013,Bates,Missouri,"Bates, Missouri, US",16172,,,
29015,Benton,Missouri,"Benton, Missouri, US",19443,,,
29017,Bollinger,Missouri,"Bollinger, Missouri, US",12133,,,
29019,Boone,Missouri,"Boone, Missouri, US",180463,,,
29021,Buchanan,Missouri,"Buchanan, Missouri, US",87364,,,
29023,Butler,Missouri,"Butler, Missouri, US",42478,,,
29025,Caldwell,Missouri,"Caldwell, Missouri, US",9020,,,
29027,Callaway,Missouri,"Callaway, Missouri, US",44743,,,
29029,Camden,Missouri,"Camden, Missouri, US",46305,,,
29031,Cape Girardeau,Missouri,"Cape Girardeau, Missouri, US",78871,,,
29033,Carroll,Missouri,"Carroll, Missouri, US",8679,,,
29035,Carter,Missouri,"Carter, Missouri, US",5982,,,
29037,Cass,Missouri,"Cass, Missouri, US",105780,,,
29039,Cedar,Missouri,"Cedar, Missouri, US",14349,,,
29041,Chariton,Missouri,"Chariton, Missouri, US",7426,,,
29043,Christian,Missouri,"Christian, Missouri, US",88595,,,
29045,Clark,Missouri,"Clark, Missouri, US",6797,,,
29047,Clay,Missouri,"Clay, Missouri, US",249948,,,
29049,Clinton,Missouri,"Clinton, Missouri, US",20387,,,
29051,Cole,Missouri,"Cole, Missouri, US",76745,,,
29053,Cooper,Missouri,"Cooper, Missouri, US",17709,,,
29055,Crawford,Missouri,"Crawford, Missouri, US",23920,,,
29057,Dade,Missouri,"Dade, Missouri, US",7561,,,
29059,Dallas,Missouri,"Dallas, Missouri, US",16878,,,
29061,Daviess,Missouri,"Daviess, Missouri, US",8278,,,
29063,DeKalb,Missouri,"DeKalb, Missouri, US",12547,,,
29065,Dent,Missouri,"Dent, Missouri, US",15573,,,
29067,Douglas,Missouri,"Douglas, Missouri, US",13185,,,
29069,Dunklin,Missouri,"Dunklin, Missouri, US",29131,,,
29071,Franklin,Missouri,"Franklin, Missouri, US",103967,,,
29073,Gasconade,Missouri,"Gasconade, Missouri, US",14706,,,
29075,Gentry,Missouri,"Gentry, Missouri, US",6571,,,
29077,Greene,Missouri,"Greene, Missouri, US",293086,,,
29079,Grundy,Missouri,"Grundy, Missouri, US",9850,,,
29081,Harrison,Missouri,"Harrison, Missouri, US",8352,,,
29083,Henry,Missouri,"Henry, Missouri, US",21824,,,
29085,Hickory,Missouri,"Hickory, Missouri, US",9544,,,
29087,Holt,Missouri,"Holt, Missouri, US",4403,,,
29089,Howard,Missouri,"Howard, Missouri, US",10001,,,
29091,Howell,Missouri,"Howell, Missouri, US",40117,,,
29093,Iron,Missouri,"Iron, Missouri, US",10125,,,
29095,Jackson,Missouri,"Jackson, Missouri, US",703011,,,
29097,Jasper,Missouri,"Jasper,Missouri,US",121328,,,
29099,Jefferson,Missouri,"Jefferson, Missouri, US",225081,,,
29101,Johnson,Missouri,"Johnson, Missouri, US",54062,,,
29103,Knox,Missouri,"Knox, Missouri, US",3959,,,
29105,Laclede,Missouri,"Laclede, Missouri, US",35723,,,
29107,Lafayette,Missouri,"Lafayette, Missouri, US",32708,,,
29109,Lawrence,Missouri,"Lawrence, Missouri, US",38355,,,
29111,Lewis,Missouri,"Lewis, Missouri, US",9776,,,
29113,Lincoln,Missouri,"Lincoln, Missouri, US",59013,,,
29115,Linn,Missouri,"Linn, Missouri, US",11920,,,
29117,Livingston,Missouri,"Livingston, Missouri, US",15227,,,
29119,McDonald,Missouri,"McDonald, Missouri, US",22837,,,
29121,Macon,Missouri,"Macon, Missouri, US",15117,,,
29123,Madison,Missouri,"Madison, Missouri, US",12088,,,
29125,Maries,Missouri,"Maries, Missouri, US",8697,,,
29127,Marion,Missouri,"Marion, Missouri, US",28530,,,
29129,Mercer,Missouri,"Mercer, Missouri, US",3617,,,
29131,Miller,Missouri,"Miller, Missouri, US",25619,,,
29133,Mississippi,Missouri,"Mississippi, Missouri, US",13180,,,
29135,Moniteau,Missouri,"Moniteau, Missouri, US",16132,,,
29137,Monroe,Missouri,"Monroe, Missouri, US",8644,,,
29139,Montgomery,Missouri,"Montgomery, Missouri, US",11551,,,
29141,Morgan,Missouri,"Morgan, Missouri, US",20627,,,
29143,New Madrid,Missouri,"New Madrid, Missouri, US",17076,,,
29145,Newton,Missouri,"Newton, Missouri, US",58236,,,
29147,Nodaway,Missouri,"Nodaway, Missouri, US",22092,,,
29149,Oregon,Missouri,"Oregon, Missouri, US",10529,,,
29151,Osage,Missouri,"Osage, Missouri, US",13615,,,
29153,Ozark,Missouri,"Ozark, Missouri, US",9174,,,
29155,Pemiscot,Missouri,"Pemiscot, Missouri, US",15805,,,
29157,Perry,Missouri,"Perry, Missouri, US",19136,,,
29159,Pettis,Missouri,"Pettis, Missouri, US",42339,,,
29161,Phelps,Missouri,"Phelps, Missouri, US",44573,,,
29163,Pike,Missouri,"Pike, Missouri, US",18302,,,
29165,Platte,Missouri,"Platte, Missouri, US",104418,,,
29167,Polk,Missouri,"Polk, Missouri, US",32149,,,
29169,Pulaski,Missouri,"Pulaski, Missouri, US",52607,,,
29171,Putnam,Missouri,"Putnam, Missouri, US",4696,,,
29173,Ralls,Missouri,"Ralls, Missouri, US",10309,,,
29175,Randolph,Missouri,"Randolph, Missouri, US",24748,,,
29177,Ray,Missouri,"Ray, Missouri, US",23018,,,
29179,Reynolds,Missouri,"Reynolds, Missouri, US",6270,,,
29181,Ripley,Missouri,"Ripley, Missouri, US",13288,,,
29183,St. Charles,Missouri,"St. Charles, Missouri, US",402022,,,
29185,St. Clair,Missouri,"St. Clair, Missouri, US",9397,,,
29186,Ste. Genevieve,Missouri,"Ste. Genevieve, Missouri, US",17894,,,
29187,St. Francois,Missouri,"St. Francois, Missouri, US",67215,,,
29189,St. Louis,Missouri,"St. Louis, Missouri, US",994205,,,
29195,Saline,Missouri,"Saline, Missouri, US",22761,,,
29197,Schuyler,Missouri,"Schuyler, Missouri, US",4660,,,
29199,Scotland,Missouri,"Scotland, Missouri, US",4902,,,
29201,Scott,Missouri,"Scott, Missouri, US",38280,,,
29203,Shannon,Missouri,"Shannon, Missouri, US",8166,,,
29205,Shelby,Missouri,"Shelby, Missouri, US",5930,,,
29207,Stoddard,Missouri,"Stoddard, Missouri, US",29025,,,
29209,Stone,Missouri,"Stone, Missouri, US",31952,,,
29211,Sullivan,Missouri,"Sullivan, Missouri, US",6089,,,
29213,Taney,Missouri,"Taney, Missouri, US",55928,,,
29215,Texas,Missouri,"Texas, Missouri, US",25398,,,
29217,Vernon,Missouri,"Vernon, Missouri, US",20563,,,
29219,Warren,Missouri,"Warren, Missouri, US",35649,,,
29221,Washington,Missouri,"Washington, Missouri, US",24730,,,
29223,Wayne,Missouri,"Wayne, Missouri, US",12873,,,
29225,Webster,Missouri,"Webster, Missouri, US",39592,,,
29227,Worth,Missouri,"Worth, Missouri, US",2013,,,
29229,Wright,Missouri,"Wright, Missouri, US",18289,,,
29510,St. Louis City,Missouri,"St. Louis City, Missouri, US",300576,,,
30001,Beaverhead,Montana,"Beaverhead, Montana, US",9453,,,
30003,Big Horn,Montana,"Big Horn, Montana, US",13319,,,
30005,Blaine,Montana,"Blaine, Montana, US",6681,,,
30007,Broadwater,Montana,"Broadwater, Montana, US",6237,,,
30009,Carbon,Montana,"Carbon, Montana, US",10725,,,
30011,Carter,Montana,"Carter, Montana, US",1252,,,
30013,Cascade,Montana,"Cascade, Montana, US",81366,,,
30015,Chouteau,Montana,"Chouteau, Montana, US",5635,,,
30017,Custer,Montana,"Custer, Montana, US",11402,,,
30019,Daniels,Montana,"Daniels, Montana, US",1690,,,
30021,Dawson,Montana,"Dawson, Montana, US",8613,,,
30023,Deer Lodge,Montana,"Deer Lodge, Montana, US",9140,,,
30025,Fallon,Montana,"Fallon, Montana, US",2846,,,
30027,Fergus,Montana,"Fergus, Montana, US",11050,,,
30029,Flathead,Montana,"Flathead, Montana, US",103806,,,
30031,Gallatin,Montana,"Gallatin, Montana, US",114434,,,
30033,Garfield,Montana,"Garfield, Montana, US",1258,,,
30035,Glacier,Montana,"Glacier, Montana, US",13753,,,
30037,Golden Valley,Montana,"Golden Valley, Montana, US",821,,,
30039,Granite,Montana,"Granite, Montana, US",3379,,,
30041,Hill,Montana,"Hill, Montana, US",16484,,,
30043,Jefferson,Montana,"Jefferson, Montana, US",12221,,,
30045,Judith Basin,Montana,"Judith Basin, Montana, US",2007,,,
30047,Lake,Montana,"Lake, Montana, US",30458,,,
30049,Lewis and Clark,Montana,"Lewis and Clark, Montana, US",69432,,,
30051,Liberty,Montana,"Liberty, Montana, US",2337,,,
30053,Lincoln,Montana,"Lincoln, Montana, US",19980,,,
30055,McCone,Montana,"McCone, Montana, US",1664,,,
30057,Madison,Montana,"Madison, Montana, US",8600,,,
30059,Meagher,Montana,"Meagher, Montana, US",1862,,,
30061,Mineral,Montana,"Mineral, Montana, US",4397,,,
30063,Missoula,Montana,"Missoula, Montana, US",119600,,,
30065,Musselshell,Montana,"Musselshell, Montana, US",4633,,,
30067,Park,Montana,"Park, Montana, US",16606,,,
30069,Petroleum,Montana,"Petroleum, Montana, US",487,,,
30071,Phillips,Montana,"Phillips, Montana, US",3954,,,
30073,Pondera,Montana,"Pondera, Montana, US",5911,,,
30075,Powder River,Montana,"Powder River, Montana, US",1682,,,
30077,Powell,Montana,"Powell, Montana, US",6890,,,
30079,Prairie,Montana,"Prairie, Montana, US",1077,,,
30081,Ravalli,Montana,"Ravalli, Montana, US",43806,,,
30083,Richland,Montana,"Richland, Montana, US",10803,,,
30085,Roosevelt,Montana,"Roosevelt, Montana, US",11004,,,
30087,Rosebud,Montana,"Rosebud, Montana, US",8937,,,
30089,Sanders,Montana,"Sanders, Montana, US",12113,,,
30091,Sheridan,Montana,"Sheridan, Montana, US",3309,,,
30093,Silver Bow,Montana,"Silver Bow, Montana, US",34915,,,
30095,Stillwater,Montana,"Stillwater, Montana, US",9642,,,
30097,Sweet Grass,Montana,"Sweet Grass, Montana, US",3737,,,
30099,Teton,Montana,"Teton, Montana, US",6147,,,
30101,Toole,Montana,"Toole, Montana, US",4736,,,
30103,Treasure,Montana,"Treasure, Montana, US",696,,,
30105,Valley,Montana,"Valley, Montana, US",7396,,,
30107,Wheatland,Montana,"Wheatland, Montana, US",2126,,,
30109,Wibaux,Montana,"Wibaux, Montana, US",969,,,
30111,Yellowstone,Montana,"Yellowstone, Montana, US",161300,,,
31001,Adams,Nebraska,"Adams, Nebraska, US",31363,,,
31003,Antelope,Nebraska,"Antelope, Nebraska, US",6298,,,
31005,Arthur,Nebraska,"Arthur, Nebraska, US",463,,,
31007,Banner,Nebraska,"Banner, Nebraska, US",745,,,
31009,Blaine,Nebraska,"Blaine, Nebraska, US",465,,,
31011,Boone,Nebraska,"Boone, Nebraska, US",5192,,,
31013,Box Butte,Nebraska,"Box Butte, Nebraska, US",10783,,,
31015,Boyd,Nebraska,"Boyd, Nebraska, US",1919,,,
31017,Brown,Nebraska,"Brown, Nebraska, US",2955,,,
31019,Buffalo,Nebraska,"Buffalo, Nebraska, US",49659,,,
31021,Burt,Nebraska,"Burt, Nebraska, US",6459,,,
31023,Butler,Nebraska,"Butler, Nebraska, US",8016,,,
31025,Cass,Nebraska,"Cass, Nebraska, US",26248,,,
31027,Cedar,Nebraska,"Cedar, Nebraska, US",8402,,,
31029,Chase,Nebraska,"Chase, Nebraska, US",3924,,,
31031,Cherry,Nebraska,"Cherry, Nebraska, US",5689,,,
31033,Cheyenne,Nebraska,"Cheyenne, Nebraska, US",8910,,,
31035,Clay,Nebraska,"Clay, Nebraska, US",6203,,,
31037,Colfax,Nebraska,"Colfax, Nebraska, US",10709,,,
31039,Cuming,Nebraska,"Cuming, Nebraska, US",8846,,,
31041,Custer,Nebraska,"Custer, Nebraska, US",10777,,,
31043,Dakota,Nebraska,"Dakota, Nebraska, US",20026,,,
31045,Dawes,Nebraska,"Dawes, Nebraska, US",8589,,,
31047,Dawson,Nebraska,"Dawson, Nebraska, US",23595,,,
31049,Deuel,Nebraska,"Deuel, Nebraska, US",1794,,,
31051,Dixon,Nebraska,"Dixon, Nebraska, US",5636,,,
31053,Dodge,Nebraska,"Dodge, Nebraska, US",36565,,,
31055,Douglas,Nebraska,"Douglas, Nebraska, US",571327,,,
31057,Dundy,Nebraska,"Dundy, Nebraska, US",1693,,,
31059,Fillmore,Nebraska,"Fillmore, Nebraska, US",5462,,,
31061,Franklin,Nebraska,"Franklin, Nebraska, US",2979,,,
31063,Frontier,Nebraska,"Frontier, Nebraska, US",2627,,,
31065,Furnas,Nebraska,"Furnas, Nebraska, US",4676,,,
31067,Gage,Nebraska,"Gage, Nebraska, US",21513,,,
31069,Garden,Nebraska,"Garden, Nebraska, US",1837,,,
31071,Garfield,Nebraska,"Garfield, Nebraska, US",1969,,,
31073,Gosper,Nebraska,"Gosper, Nebraska, US",1990,,,
31075,Grant,Nebraska,"Grant, Nebraska, US",623,,,
31077,Greeley,Nebraska,"Greeley, Nebraska, US",2356,,,
31079,Hall,Nebraska,"Hall, Nebraska, US",61353,,,
31081,Hamilton,Nebraska,"Hamilton, Nebraska, US",9324,,,
31083,Harlan,Nebraska,"Harlan, Nebraska, US",3380,,,
31085,Hayes,Nebraska,"Hayes, Nebraska, US",922,,,
31087,Hitchcock,Nebraska,"Hitchcock, Nebraska, US",2762,,,
31089,Holt,Nebraska,"Holt, Nebraska, US",10067,,,
31091,Hooker,Nebraska,"Hooker, Nebraska, US",682,,,
31093,Howard,Nebraska,"Howard, Nebraska, US",6445,,,
31095,Jefferson,Nebraska,"Jefferson, Nebraska, US",7046,,,
31097,Johnson,Nebraska,"Johnson, Nebraska, US",5071,,,
31099,Kearney,Nebraska,"Kearney, Nebraska, US",6495,,,
31101,Keith,Nebraska,"Keith, Nebraska, US",8034,,,
31103,Keya Paha,Nebraska,"Keya Paha, Nebraska, US",806,,,
31105,Kimball,Nebraska,"Kimball, Nebraska, US",3632,,,
31107,Knox,Nebraska,"Knox, Nebraska, US",8332,,,
